지자체코드,지자체,기간,목적,출장국,인원,지출,인당지출,비고
4873000,경남창녕군,07.03 ~ 07.07,경남시군의회 의장 기사단 국외연수,러시아,1,1.7,1.7,
4873000,경남창녕군,4. 21~4. 26,의정활동 국외연수 및 자료수집,중국,6,8.9,1.5,
4873000,경남창녕군,7.4-8,경남시군의회의장협의회 국외연수 참가(의장수행),일본,1,1.4,1.4,
4874000,경남고성군,03.06.~03.08.,생명환경쌀가공육성사업 선진지 국외 연수,일본,1,1.1,1.1,
4874000,경남고성군,03.15.~03.24.,‘지방재정제도 선진사례 벤치마킹’을 위한 예산담당 공무원 시책연수,미국,1,4.3,4.3,
4874000,경남고성군,03.23.~03.31.,교통행정 및 대중교통 선진지 국외 연수,"체코,독일,오스트리아",1,3.8,3.8,
4874000,경남고성군,03.29.~04.07.,경관 및 옥외광고물 담당자 역량강화를 위한 공무국외연수,"캐나다,미국,멕시코",1,4.8,4.8,
4874000,경남고성군,04.25.~05.02.,삼천포화력 온배수 활용사업 관련 선진지 공무 국외연수,프랑스,2,7.8,3.9,
4874000,경남고성군,05.11.~05.15.,공공실버주택 건립 및 실버복지 선도를 위한 선진 견학,싱가포르,3,7.1,2.4,
4874000,경남고성군,05.18.~05.27.,2017년 맞춤형 국외 배낭연수 (비상한 청년들),"체코,헝가리,오스트리아",6,9.0,1.5,
4874000,경남고성군,05.24.~05.31.,2017년 맞춤형 국외 배낭연수 (Happy팀),"덴마크,핀란드,노르웨이,스웨덴",7,10.5,1.5,
4874000,경남고성군,05.24.~06.01.,2017년 맞춤형 국외 배낭연수 (뭉쳐야 산다 유럽C팀),"스페인,포르투갈,UAE",7,10.5,1.5,
4874000,경남고성군,05.25.~06.03.,2017년 맞춤형 국외 배낭연수 (유럽E팀),"프랑스,이탈리아,스위스,영국",6,9.0,1.5,
4874000,경남고성군,05.25.~06.03.,2017년 맞춤형 국외 배낭연수 (GS레츠고! 미국캐나다팀),"미국,캐나다",8,12.0,1.5,
4874000,경남고성군,05.25.~06.03.,2017년 맞춤형 국외 배낭연수 (콜롬버스팀),스페인,6,9.0,1.5,
4874000,경남고성군,05.30.~06.05.,태국 방콕 식품전시회 참가,태국,2,3.3,1.7,
4874000,경남고성군,06.02.~06.06.,공룡엑스포 진품공룡화석 임차 시장조사 및 해외 우수자원 활용 엑스포 콘텐츠 보강을 위한 해외연수,몽골,3,4.3,1.4,
4874000,경남고성군,06.03.~06.10.,2017년 지역연대안전 프로그램 선진사례 조사 공무원 국외연수,영국,1,3.9,3.9,
4874000,경남고성군,06.07.~06.16.,2017년 맞춤형 국외 배낭연수 (미국.캐나다A팀),"미국,캐나다",10,15.0,1.5,
4874000,경남고성군,06.11.~06.18.,2017년도 드림스타트 사업 국외연수,"미국,캐나다",1,4.1,4.1,
4874000,경남고성군,06.11.~06.19.,2017년 맞춤형 국외 배낭연수 (아이럽동유럽팀),"체코,헝가리,오스트리아",7,10.5,1.5,
4874000,경남고성군,06.13.~06.19.,제14기 중견리더과정 국외 정책과제 연수,"미국,캐나다",1,4.9,4.9,
4874000,경남고성군,06.13.~06.19.,제14기 중견리더과정 국외 정책과제 연수,"스페인,포르투갈",2,9.7,4.9,
4874000,경남고성군,06.14.~06.23.,규제개혁 역량강화 및 사기진작을 위한 선진 국외 정책연수,미국,1,4.3,4.3,
4874000,경남고성군,06.14.~06.20.,고성농요 공연단 인솔,태국,1,1.6,1.6,
4874000,경남고성군,06.16.~06.24.,경상남도 및 시군 청렴 담당공무원 선진 국외연수,"캐나다,미국",1,4.3,4.3,
4874000,경남고성군,06.23.~06.29.,고성군 농업인단체협의회 해외연수 인솔(1기),대만,1,1.2,1.2,
4874000,경남고성군,06.28.~07.06.,4차 산업혁명대응 선진농업 트렌드 실태조사를 위한 공무국외연수 / 4차 산업혁명에 대응하기 위한 노력의 필요성 확인,미국,1,4.0,4.0,
4874000,경남고성군,07.03.~07.07.,의장 수행 운전원 공무 국외연수,러시아,1,1.7,1.7,
4874000,경남고성군,07.04.~07.08.,경남시군의회의장협의회 의장 공무국외연수 수행,일본,1,1.5,1.5,
4874000,경남고성군,07.04.~07.08.,고성군 농업인단체협의회 해외연수 인솔(2기),라오스,1,1.0,1.0,
4874000,경남고성군,07.07.~07.14.,2017년 산불방지 담당 공무원 국외연수,"호주,뉴질랜드",1,4.0,4.0,
4874000,경남고성군,07.24.~07.30.,2017년 고성군 청소년 자매도시 쯔궁시 방문 연수,중국,1,2.4,2.4,
4874000,경남고성군,08.28.~09.06.,농업인단체 활성화를 위한 공무국외연수 / 농업인단체 활성화를 위한 방안 마련 노력,"독일,덴마크",1,4.0,4.0,
4874000,경남고성군,08.29.~09.02.,베이징 식품박람회 참가,중국,1,1.3,1.3,
4874000,경남고성군,09.03.~09.08.,반려동물 보호 및 관련 산업 육성 해외 조사,"대만,싱가포르",1,2.3,2.3,
4874000,경남고성군,09.04.~09.08.,미래등불지킴이프로젝트 희망 청소년 일본 탐방,일본,1,1.4,1.4,
4874000,경남고성군,09.13.~09.21,식물방제관 능력배양 해외 현장교육,"스페인,프랑스",1,4.5,4.5,
4874000,경남고성군,09.14.~09.22.,2017년 정부합동평가 유공 공무원 정책연수,"미국,캐나다",1,4.5,4.5,
4874000,경남고성군,10.10.~10.18.,2017년도 학생영어종합능력평가대회 입상자 해외체험 연수 인솔,미국,1,2.9,2.9,
4874000,경남고성군,10.12.~10.15.,고성군국제화추진협의회 2017년 일본 우호교류도시 방문 지원,일본,1,1.0,1.0,
4874000,경남고성군,10.14.~10.15.,고성군국제화추진협의회 2017년 일본 우호교류도시 방문 지원,일본,1,0.6,0.6,
4874000,경남고성군,10.17.~10.26.,2017년 고성군 청소년 자매도시 미국 글렌데일시 방문 연수,미국,1,3.8,3.8,
4874000,경남고성군,11.07.~11.22,베트남 식품전시회 참가,베트남,1,1.1,1.1,
4874000,경남고성군,11.15.~11.22.,2017년도 기초생활보상사업 유공자 해외연수,"미국,캐나다",1,1.7,1.7,
4874000,경남고성군,11.15.~11.22,농촌진흥기관 농업기계 교육훈련 역량강화,"독일,이탈리아",1,3.3,3.3,
4874000,경남고성군,2017. 9. 21. ~ 2017. 9. 24.,서부경남관광진흥협의회 해외연수,일본,2,,,
4874000,경남고성군,20170918 ~ 20170920,지역해 해양쓰레기 문제 해결을,일본,1,,,
4874000,경남고성군,20170901 ~ 20170908,지역고용정책에 대한 해외 선진사례 벤치마킹을,캐나다,1,4.8,,
4875000,경남남해군,3.12∼3.17.,경상남도 주관으로 경남시군 장애인 편의시설 담당 공무원의 업무 역량 강화,호주,1,2.5,2.5,
4875000,경남남해군,3.15.∼3.24.,해외 선진국가의 지방재정제도와 주요 투자사업 운용사례 등을 비교 견학,미국,1,4.4,4.4,
4875000,경남남해군,3.27.∼4.3.,국외 선진 옥외광고물 관련 동향파악·정책조사 및 벤치마킹 기회 제공을 통한 옥외광고 담당공무원 업무역량 제고,"체코,독일,오스트리아",1,4.9,4.9,
4875000,경남남해군,3.29.∼4. 6.,한국문화예술회관연합회에서 주최하는 해외 문화예술분야 및 공연장에 대한 견학을 통해 문화예술 발전방안 모색 및 문화예술 시책에 활용,"프랑스,독일,오스트리아",1,2.9,2.9,
4875000,경남남해군,4.14.∼4.17.,일본 도쿄에서 개최되는 식품 박람회에 우리군 업체의 참가로 농수산식품 홍보 및 수출방안 모색,일본,7,9.0,1.3,단체장
4875000,경남남해군,4.11.∼4.15.,경남 해외 신시장 개척 마케팅 지원사업의 일환으로 우리군 자체 우수 농수산식품 수출 증대 및 일본시장 개척을 위한 수출상담 참여를 통해 남해 농·수·축 특산물의 우수성 홍보 및 수출증대 방안 모색,일본,7,6.7,1.0,
4875000,경남남해군,6. 3.∼6.10.,선진 외국의 공동체기반의 주민 참여형 폭력예방 정책 현황 및 운영사례를 벤치마킹하여 아동․여성의 지역안전망 강화 방안 모색,영국,1,4.1,4.1,
4875000,경남남해군,6.14.∼6.23.,"경남도 주관, 도 및 시군 규제개혁 담당자 사기진작 및 선진 우수사례 도입을 통해 향후 규제개혁 대응역량 강화","미국,",1,4.5,4.5,
4875000,경남남해군,6.16.∼6.24.,"해외 선진국가의 자율적인 반부패 노력에 대한 우수사례를 견학하고, 비정상적인 관행과 불합리한 제도 시스템을 개선한 사례 등을 학습해 청렴담당공무원의 업무 역량 제고","미국,캐나다",1,4.2,4.2,
4875000,경남남해군,6. 5.∼6.13.,선진 유럽의 농촌지역개발 정책과 개발사례를 견학함으로써 마을자원을 활용한 주민주도의 발전계획 수립과 공동체 활성화에 기여,"오스트리아,슬로바키아,헝가리,체코",2,7.6,3.8,
4875000,경남남해군,6.13.∼6.23.,2017년 중견 리더 과정 국외 정책과제연수,"노르웨이,스웨덴,핀란드,러시아",2,10.6,5.3,
4875000,경남남해군,6.18.∼6.30.,2017년 중견 리더 과정 국외 정책과제연수,"미국,캐나다",1,6.0,6.0,
4875000,경남남해군,6.28.∼7.2.,민간 교류협력을 통한 새마을네트워크 구축 및 남해군 새마을 위상 제고,캄보디아,1,1.0,1.0,
4875000,경남남해군,6.28.∼7.6,농촌진흥공무원 전문능력개발 공무 국외연수,미국,1,4.1,4.1,
4875000,경남남해군,7.7.∼7.14.,산불방지 담당공무원의 견문 확대로 직무 전문성 제고 및 장기간 산불예방대응 공무원에 대한 사기진작으로 산불방지 대응력 강화,"뉴질랜드,호주",1,4.2,4.2,
4875000,경남남해군,7.8.∼7.11.,일본의 농·수산 분야 선진사례를 우리군이 추진하는 다양한 사업과 연계하여 군정에 접목,일본,8,18.0,2.3,단체장
4875000,경남남해군,7.9.∼7.12.,러시아 어업의 비교 견학으로 국제적 어업흐름 이해와 어업인의 의식전환으로 어가 소득창출을 위한 정보습득과 경쟁력 제고,러시아,1,1.2,1.2,
4875000,경남남해군,7.11.∼7.15.,이장의 국제적 마인드 함양으로 다양한 분야의 행정시책 제안 등 견문확대,베트남,1,1.0,1.0,
4875000,경남남해군,7.14.∼7.18.,해외 지역축제 선진지 연수를 통한 우수사례 벤치마킹하여 마을축제에 접목 농촌축제 활성화 도모,일본,1,1.7,1.7,
4875000,경남남해군,7.26.∼7.30.,"남해군공무원 자원봉사, 재베트남 향우회 협약, 베트남 현지주민에 대한 ‘보물섬 남해군’ 홍보",베트남,6,9.8,1.6,단체장
4875000,경남남해군,8.18.∼8.20.,우호교류 도시인 일본 효교현 아와지시마와의 유소년 축구교류 추진,일본,1,1.0,1.0,
4875000,경남남해군,8.29.∼9.6.,선전농업국의 농업인학습단체 운영방안 등에 대하여 국가기관과 각종 단체를 방문·면담하여 우수사례와 문제점 등을 파악하고 해결 방안 모색으로 우리도 농업인단체 육성,"독일,덴마크",1,0.5,0.5,
4875000,경남남해군,8.31.∼9.3.,서불과차 관련 유적의 문화재적 활용과 관광자원화를 위해 일본 소재 서복 유적을 벤치마킹을 통한 군정 현안사업 접목,일본,6,6.0,1.0,
4875000,경남남해군,9.19.∼9.22.,"일본의 대규모 꽃 재배지 및 폐건물을 활용한 관광자원화 선진사례를 벤치마킹하여, 우리군의 새로운 관광자원개발로 지역주민 소득증대 방안마련",일본,12,15.0,1.3,
4875000,경남남해군,8.27.∼9.1.,2017년 제17기 중견리더과정 역사문화탐방,일본,1,1.6,1.6,
4875000,경남남해군,9.1.∼9.6.,"농산물 시방 개방 등 대외환경 변화에 적응하고자 다양한 농업기술, 농산물 유통체계, 농촌체험 관광사업 등을 견학하여 우리군 농촌지도자 육성과 농림사업적극 도입","말레이시아,싱가포르",1,1.5,1.5,
4875000,경남남해군,10.27.∼11. 3.,선진국의 건축과 도시․환경정책 비교를 통한 도시경쟁력 강화 및 도시재생 활성화 방안 발굴 및 정책제안,"체코,오스트리아,헝가리",1,4.0,4.0,
4875000,경남남해군,10.22.∼10.30,"여러 국가의 공공부조 및 자활지원 프로그램을 경험하고, 사회복지기관을 견학하여 다양한 정책 사례를 조사․연구함으로써 국내 사회보장제도의 향후 발전방안을 모색","스웨덴,핀란드,에스토니아,라트비아",1,1.9,1.9,
4875000,경남남해군,10.29.∼11.1,해외 문화유적지 및 자연명소의 비교답사를 통한 여성 지도자 역량 강화,대만,1,0.5,0.5,
4875000,경남남해군,10월∼11월,면민들의 의식계도에 큰 역할을 하고 있는 마을이장들의 글로벌 마인드 향상 및 행정과의 유대강화를 통한 업무수행력 제고,"말레이시아,싱가포르",3,23.0,7.7,
4875000,경남남해군,10월∼11월,면민들의 의식계도에 큰 역할을 하고 있는 마을이장들의 글로벌 마인드 향상 및 행정과의 유대강화를 통한 업무수행력 제고,"홍콩,마카오",3,,,
4875000,경남남해군,10월∼11월,면민들의 의식계도에 큰 역할을 하고 있는 마을이장들의 글로벌 마인드 향상 및 행정과의 유대강화를 통한 업무수행력 제고,일본,2,,,
4875000,경남남해군,10월∼11월,면민들의 의식계도에 큰 역할을 하고 있는 마을이장들의 글로벌 마인드 향상 및 행정과의 유대강화를 통한 업무수행력 제고,"태국,싱가포르",3,,,
4875000,경남남해군,10월∼11월,면민들의 의식계도에 큰 역할을 하고 있는 마을이장들의 글로벌 마인드 향상 및 행정과의 유대강화를 통한 업무수행력 제고,태국,3,,,
4875000,경남남해군,10월∼11월,면민들의 의식계도에 큰 역할을 하고 있는 마을이장들의 글로벌 마인드 향상 및 행정과의 유대강화를 통한 업무수행력 제고,"싱가포르,태국",2,,,
4875000,경남남해군,11.5.∼11.8.,일본의 수산물 가공시설 및 해양낚시공원 등 현장방문으로 우수사례를 벤치마킹하여 군정접목 방안 마련,일본,8,11.0,1.4,단체장
4875000,경남남해군,11.21.〜11. 25.,"국외 선진도시의 문화․관광시설을 비교․견학하고, 관련 분야의 정책 및 정보를 수집하여 군정 접목 방안 벤치마킹",싱가포르,1,7.0,7.0,
4875000,경남남해군,11.23.∼11. 30.,의료급여제도 발전방안 모색을 위한 선진 외국의 사회복지정책 및 의료급여 제도 등에 대한 현지 체험 및 자료수집,"오스트리아,체코",1,0.6,0.6,
4875000,경남남해군,11.23.∼11.30.,의료급여제도 발전방안 모색을 위한 선진 외국의 사회복지 정책 및 의료급여 제도 등에 대한 현지 체험 및 자료수집,"오스트리아,체코,",1,1.2,1.2,
4875000,경남남해군,11.28.∼12. 3.,우수 농특산물 해외 특판전 참가,홍콩,2,3.6,1.8,
4875000,경남남해군,3. 8.∼3. 13.,2017년 남해군의회 의원 국외연수,중국,5,9.1,1.8,
4875000,경남남해군,07.04.~07.08.,경남시군의회의장협의회 의장 공무국외연수 수행,일본,1,1.4,1.4,
4876000,경남하동군,2017.04.17.~2017.04.22.,2017 하동군 청소년 문화교류단국제자매도시(장가계) 방문,중국,2,4.0,2.0,
4876000,경남하동군,2017.04.16.~2017.10.01.,2017 국제자매도시공무원 상호파견 연수,중국,2,4.0,2.0,
4876000,경남하동군,2017.05.29.~2017.06.01.,신규국제자매도시 결연 추진하동군 실무단 하동구 방문,베트남,3,6.0,2.0,
4876000,경남하동군,2017.11.28.~2017.12.01.,2017 우수공무원 해외 견문 일본 및,대만,32,38.0,1.2,
4876000,경남하동군,2017.12.02.~2017.12.06.,2017 하동군 청소년 문화교류단국제자매도시(장가계) 방문,중국,2,3.0,1.5,
4876000,경남하동군,2017.12.20.~2017.12.24.,애버딘대학교 본교 방문,영국,3,8.0,2.7,단체장
4876000,경남하동군,2017.01.10.~2017.01.15.,해외투자 및 농수산물 수출시장 개척,"캐나다,미국",5,33.3,6.7,단체장
4876000,경남하동군,2017.03.01.~2017.03.03.,홍콩시노그룹 등해외시장개척,홍콩,5,8.8,1.8,단체장
4876000,경남하동군,2017.03.23.~2017.03.31.,2017년 교통행정 및대중교통 선진지 해외 연수,"독일,이탈리아,체코",1,3.8,3.8,
4876000,경남하동군,2017.03.12.~2017.03.17.,장애인편의시설 설치관련 국외 연수,호주,1,2.4,2.4,
4876000,경남하동군,2017.03.15.~2017.03.19.,애버딘대학교 한국캠퍼스 조기정착 및 활성화 도모,영국,2,7.1,3.5,
4876000,경남하동군,2017.03.16.~2017.03.18.,일본 수출시장 확대 협의,일본,3,3.6,1.2,
4876000,경남하동군,2017.03.15.~2017.03.24.,지방재정제도 선진사례벤치마킹,미국,1,4.7,4.7,
4876000,경남하동군,2017.03.28~2017.04.06.,인도네시아 등 농특산물해외시장 개척,"인도네시아,베트남",9,36.1,4.0,단체장
